conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,normalized_text
1972490444639785366,Mon Sep 29 02:35:43 +0000 2025,0,Pajak Kripto Meledak! Sumbang Rp1 61 Triliun Jadi 'Emas Digital' Penerimaan Negara Era Menkeu Purbaya https://t.co/nSWT1itxqM,1972490444639785366,,,in,,0,0,0,https://x.com/undefined/status/1972490444639785366,817669043792420864,,pajak kripto meledak sumbang rp triliun jadi emas digital penerimaan negara era menkeu purbaya,pajak kripto meledak sumbang triliun jadi emas digital penerimaan negara era menkeu purbaya
1972490212141150223,Mon Sep 29 02:34:48 +0000 2025,0,10. hOST AYU @mnctrijaya LO GAK BIASA SIARAN ASAL COMOT &amp; SAMBUNG NYAMBUNGIN!! SEENAKNYA LOO STATEMENT MENTERI PURBAYA @KemenkeuRI JADI ALAT NEMPEL2? MENDING BENAR! SIARAN YG BENER LO TANTE HOST ! JANGAN MODAL TRIAL ERORR!!!!!! | @officialinews_ PIMRED @gaibfiles @SINDOnews https://t.co/qKF8BMbNXL,1972490212141150223,https://pbs.twimg.com/media/G1-xZRebcAA3LZr.jpg,,in,,1,0,0,https://x.com/undefined/status/1972490212141150223,218477659,,host ayu lo gak biasa siaran asal comot amp sambung nyambungin seenaknya loo statement menteri purbaya jadi alat nempel mending benar siaran yg bener lo tante host jangan modal trial erorr pimred,host ayu tidak biasa siaran asal comot amp sambung nyambungin seenaknya loo statement menteri purbaya jadi alat nempel mending benar siaran yang bener tante host jangan modal trial erorr pimred
1972490038396305705,Mon Sep 29 02:34:06 +0000 2025,6,Menteri Keuangan Purbaya Yudhi Sadewa bertemu dengan Gubernur BI Perry Warjiyo di kantor BI pada Jumat (26/9/2025). Pertemuan ini menjadi yang pertama sejak Purbaya dilantik sebagai Menteri Keuangan. Apa saja yang dibahas dari pertemuan ini? Kita diskusi sedikit lah tentang https://t.co/euIuAD5V6Z,1972490038396305705,https://pbs.twimg.com/media/G1-xNEna8AAq5FL.jpg,,in,,0,1,1,https://x.com/undefined/status/1972490038396305705,57261519,,menteri keuangan purbaya yudhi sadewa beemu dengan gubernur bi perry warjiyo di kantor bi pada jumat peemuan ini menjadi yang peama sejak purbaya dilantik sebagai menteri keuangan apa saja yang dibahas dari peemuan ini kita diskusi sedikit lah tentang,menteri keuangan purbaya yudhi sadewa beemu dengan gubernur perry warjiyo kantor pada jumat peemuan ini menjadi yang peama sejak purbaya dilantik sebagai menteri keuangan apa saja yang dibahas dari peemuan ini kita diskusi sedikit lah tentang
1972489758711718365,Mon Sep 29 02:33:00 +0000 2025,2,purbaya : pura pura bahagiya,1972489758711718365,,,in,,0,0,1,https://x.com/undefined/status/1972489758711718365,123866382,,purbaya pura pura bahagiya,purbaya pura pura bahagiya
1972488389007188422,Mon Sep 29 02:27:33 +0000 2025,0,8. TANTE HOST @mnctrijaya AYU TIKA TADI BAWA2 STATEMENT MENTERI PURBAYA @KemenkeuRI YG BERKATA BAHWA DIA BERTANGGUNG JAWAB HANYA KE PRESIDEN BUKAN YG LAIN! TADI MULUT LO INSIDEN WARTAWAN @CNNIndonesia ISTANA AKIBAT ORANG SEKITAR! MAKSUD TANTE HOST APA? TERANGKAN!|@officialinews_ https://t.co/1axKvggNWJ,1972488389007188422,https://pbs.twimg.com/media/G1-vvIlbkAAPQPf.jpg,,in,,1,0,0,https://x.com/undefined/status/1972488389007188422,218477659,,tante host ayu tika tadi bawa statement menteri purbaya yg berkata bahwa dia beanggung jawab hanya ke presiden bukan yg lain tadi mulut lo insiden waawan istana akibat orang sekitar maksud tante host apa terangkan,tante host ayu tika tadi bawa statement menteri purbaya yang berkata bahwa dia beanggung jawab hanya presiden bukan yang lain tadi mulut insiden waawan istana akibat orang sekitar maksud tante host apa terangkan
1972488177215738114,Mon Sep 29 02:26:43 +0000 2025,0,Megang $PTRO dari merah semerah merahnya sampe sekarang returnnya diatas 100% wkwk thanks Purbaya dan PP https://t.co/PWkmE5EROV,1972488177215738114,https://pbs.twimg.com/media/G1-vipDaIAAz3WK.jpg,,in,,0,0,0,https://x.com/undefined/status/1972488177215738114,545818721,,megang ptro dari merah semerah merahnya sampe sekarang returnnya diatas wkwk thanks purbaya dan pp,megang ptro dari merah semerah merahnya sampe sekarang returnnya diatas wkwk thanks purbaya dan
1972483718746091686,Mon Sep 29 02:09:00 +0000 2025,1,anjaaay ada imajinasi orang pengen liat pak purbaya lagi mandi https://t.co/tL4sae1gdz,1972483718746091686,https://pbs.twimg.com/media/G19QBS8bkAAPNaq.jpg,,in,,0,2,0,https://x.com/undefined/status/1972483718746091686,123866382,,anjaaay ada imajinasi orang pengen liat pak purbaya lagi mandi,anjaay ada imajinasi orang pengen liat pak purbaya lagi mandi
1972482915868024995,Mon Sep 29 02:05:48 +0000 2025,0,Tax Amnesty Ditolak Menkeu Purbaya Ini Tanggapan Ekonom https://t.co/a3mTli84l8 https://t.co/idF0hFewkw,1972482915868024995,https://pbs.twimg.com/media/G1-qwkvXMAAzC7U.jpg,,in,,0,0,0,https://x.com/undefined/status/1972482915868024995,118371948,,tax amnesty ditolak menkeu purbaya ini tanggapan ekonom,tax amnesty ditolak menkeu purbaya ini tanggapan ekonom
1972479099626258789,Mon Sep 29 01:50:39 +0000 2025,0,Pernyataan ini disampaikan Purbaya dalam Media Briefing yang diselenggarakan di Kantor Kementerian Keuangan pada Jumat (26/09/2025) dengan pertimbangan guna menjaga daya beli masyarakat.,1972479102461579308,,beritapajak,in,,0,0,0,https://x.com/undefined/status/1972479102461579308,137282550,,pernyataan ini disampaikan purbaya dalam media briefing yang diselenggarakan di kantor kementerian keuangan pada jumat dengan peimbangan guna menjaga daya beli masyarakat,pernyataan ini disampaikan purbaya dalam media briefing yang diselenggarakan kantor kementerian keuangan pada jumat dengan peimbangan guna menjaga daya beli masyarakat
1972479099626258789,Mon Sep 29 01:50:38 +0000 2025,1,Menteri Keuangan Purbaya Yudhi Sadewa memutuskan untuk menunda ketentuan mengenai penunjukan pelaku niaga elektronik (e-commerce) marketplace atau lokapasar untuk memungut PPh Pasal 22 dari para pedagang di platform e-commerce tersebut. https://t.co/74fnowPPKp,1972479099626258789,,,in,,0,1,0,https://x.com/undefined/status/1972479099626258789,137282550,,menteri keuangan purbaya yudhi sadewa memutuskan untuk menunda ketentuan mengenai penunjukan pelaku niaga elektronik ecommerce marketplace atau lokapasar untuk memungut pph pasal dari para pedagang di platform ecommerce tersebut,menteri keuangan purbaya yudhi sadewa memutuskan untuk menunda ketentuan mengenai penunjukan pelaku niaga elektronik ecommerce marketplace atau lokapasar untuk memungut pph pasal dari para pedagang platform ecommerce tersebut
1971611406316573031,Mon Sep 29 01:43:13 +0000 2025,0,@AnKiiim_ Waham kabeh Dokteeeeeerrr ini ada pasiennya kabuurr ---&gt; Purbaya,1972477229973295122,,AnKiiim_,in,,0,0,0,https://x.com/undefined/status/1972477229973295122,81785317,,waham kabeh dokteeeeeerrr ini ada pasiennya kabuurr gt purbaya,waham kabeh dokteerr ini ada pasiennya kabuurr purbaya
1972476293947256880,Mon Sep 29 01:39:29 +0000 2025,0,Perpres 79 Tahun 2025 Sudah Terbit Menkeu Purbaya Tinjau Ulang Hal Kenaikan Gaji ASN 2025 TNI/Polri dan pejabat negara https://t.co/BxO2Ur0paW,1972476293947256880,,,in,,0,0,0,https://x.com/undefined/status/1972476293947256880,3237436904,,perpres tahun sudah terbit menkeu purbaya tinjau ulang hal kenaikan gaji asn tnipolri dan pejabat negara,perpres tahun sudah terbit menkeu purbaya tinjau ulang hal kenaikan gaji asn tnipolri dan pejabat negara
1972475798331515066,Mon Sep 29 01:37:31 +0000 2025,12,B-based Purbaya?,1972475798331515066,,,in,,0,2,1,https://x.com/undefined/status/1972475798331515066,1608033915708620805,,bbased purbaya,bbased purbaya
1972472173047824523,Mon Sep 29 01:26:52 +0000 2025,1,@is_pelssy Kalau menkeu Purbaya kek gini berarti sri mulyani selama ini mmg bekerja bkn utk rakyat dan bangsa Indonesia tp utk IMF dan bank dunia artinya Ratu utang itu pengkhianat bangsa dan memiskinkan rakyat Indonesia ..,1972473117118468487,,is_pelssy,in,,0,0,0,https://x.com/undefined/status/1972473117118468487,1917848651336134656,,kalau menkeu purbaya kek gini berai sri mulyani selama ini mmg bekerja bkn utk rakyat dan bangsa indonesia tp utk imf dan bank dunia ainya ratu utang itu pengkhianat bangsa dan memiskinkan rakyat indonesia,kalau menkeu purbaya kek gini berai sri mulyani selama ini mmg bekerja bkn untuk rakyat dan bangsa indonesia tapi untuk imf dan bank dunia ainya ratu utang itu pengkhianat bangsa dan memiskinkan rakyat indonesia
1972472173047824523,Mon Sep 29 01:23:07 +0000 2025,46,Keren semoga bukan omon² nantinya ya pak.. Insyaallah kerja bapak berhasil ditunggu aksi²nya Purbaya : pajak tinggi beresiko mematikan ekonomi https://t.co/bHbLKgrLAo,1972472173047824523,https://pbs.twimg.com/ext_tw_video_thumb/1972472125836623872/pu/img/JnbDFeCzJWl6jmU1.jpg,,in,,0,12,16,https://x.com/undefined/status/1972472173047824523,2412572689,,keren semoga bukan omon nantinya ya pak insyaallah kerja bapak berhasil ditunggu aksinya purbaya pajak tinggi beresiko mematikan ekonomi,bagus semoga bukan omon nantinya pak insyaallah kerja bapak berhasil ditunggu aksinya purbaya pajak tinggi beresiko mematikan ekonomi
1972470927599485195,Mon Sep 29 01:18:10 +0000 2025,0,Heboh! Anak Menkeu Purbaya Sadewa Pamer Gepokan Dolar AS dan Hasil Trading Miliaran di TikTok! https://t.co/NDU4go6vjO,1972470927599485195,,,in,,0,0,0,https://x.com/undefined/status/1972470927599485195,817669043792420864,,heboh anak menkeu purbaya sadewa pamer gepokan dolar as dan hasil trading miliaran di tiktok,heboh anak menkeu purbaya sadewa pamer gepokan dolar dan hasil trading miliaran tiktok
1972469756143034767,Mon Sep 29 01:13:31 +0000 2025,0,4 Poin Penting Dibahas Purbaya &amp; Bos BI Saat Santap Bebek Goreng https://t.co/YcTuVjTI8Q,1972469756143034767,,,in,,0,0,0,https://x.com/undefined/status/1972469756143034767,847372542830444544,,poin penting dibahas purbaya amp bos bi saat santap bebek goreng,poin penting dibahas purbaya amp bos saat santap bebek goreng
1972468707000746337,Mon Sep 29 01:09:21 +0000 2025,9,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memutuskan untuk menunda penerapan kebijakan pajak bagi pedagang online di e-commerce. Purbaya menjelaskan bahwa penundaan ini merupakan langkah strategis untuk menjaga kelangsungan usaha para pedagang online terutama di tengah https://t.co/k5xNjmVvM1,1972468707000746337,https://pbs.twimg.com/media/G1-cwAZagAA1L4s.jpg,,in,,0,2,1,https://x.com/undefined/status/1972468707000746337,23343960,,menteri keuangan menkeu purbaya yudhi sadewa memutuskan untuk menunda penerapan kebijakan pajak bagi pedagang online di ecommerce purbaya menjelaskan bahwa penundaan ini merupakan langkah strategis untuk menjaga kelangsungan usaha para pedagang online terutama di tengah,menteri keuangan menkeu purbaya yudhi sadewa memutuskan untuk menunda penerapan kebijakan pajak bagi pedagang online ecommerce purbaya menjelaskan bahwa penundaan ini merupakan langkah strategis untuk menjaga kelangsungan usaha para pedagang online terutama tengah
1972467482213666911,Mon Sep 29 01:04:29 +0000 2025,3,Respons Purbaya soal BGN Minta Tambah Anggaran MBG Rp28 T https://t.co/nhNkv6kLZ3,1972467482213666911,,,in,,0,1,1,https://x.com/undefined/status/1972467482213666911,17128975,,respons purbaya soal bgn minta tambah anggaran mbg rp t,respons purbaya soal bgn minta tambah anggaran mbg
1972467154357485780,Mon Sep 29 01:03:10 +0000 2025,1, Jika ekonomi bertumbuh maka bayar pajak jadi happy ujar Menteri Keuangan Purbaya Yudhi Sadewa dalam sebuah kesempatan. Apakah benar masyarakat Indonesia membayar pajak dengan perasaan happy ? Fakta di lapangan menunjukkan sebaliknya. Pajak kerap dipandang sebagai beban ,1972467154357485780,,,in,,1,0,0,https://x.com/undefined/status/1972467154357485780,552523769,,jika ekonomi beumbuh maka bayar pajak jadi happy ujar menteri keuangan purbaya yudhi sadewa dalam sebuah kesempatan apakah benar masyarakat indonesia membayar pajak dengan perasaan happy fakta di lapangan menunjukkan sebaliknya pajak kerap dipandang sebagai beban,jika ekonomi beumbuh maka bayar pajak jadi happy ujar menteri keuangan purbaya yudhi sadewa dalam sebuah kesempatan apakah benar masyarakat indonesia membayar pajak dengan perasaan happy fakta lapangan menunjukkan sebaliknya pajak kerap dipandang sebagai beban
1972466734662889552,Mon Sep 29 01:01:30 +0000 2025,0,Purbaya Bicara Soal Nasib BI di RUU P2SK Hilang Independensi? https://t.co/z7P40itRSt,1972466734662889552,,,in,,0,0,0,https://x.com/undefined/status/1972466734662889552,847372542830444544,,purbaya bicara soal nasib bi di ruu psk hilang independensi,purbaya bicara soal nasib ruu psk hilang independensi
1972466357322359214,Mon Sep 29 01:00:00 +0000 2025,0,Purbaya Yudhi Sadewa ungkap alasan tunda pajak pedagang online https://t.co/YvPGWN8gmc,1972466357322359214,,,in,,0,0,0,https://x.com/undefined/status/1972466357322359214,174631261,,purbaya yudhi sadewa ungkap alasan tunda pajak pedagang online,purbaya yudhi sadewa ungkap alasan tunda pajak pedagang online
1972462120324472949,Mon Sep 29 00:43:10 +0000 2025,83,Ngebuzzer Purbaya dulu yak :) https://t.co/Za6mLNOeyW,1972462120324472949,https://pbs.twimg.com/amplify_video_thumb/1972461872218820608/img/BDj-vCN0PmaO-iV1.jpg,,in,,1,7,15,https://x.com/undefined/status/1972462120324472949,1068371293290946561,,ngebuzzer purbaya dulu yak,ngebuzzer purbaya dulu yak
1972461181828010116,Mon Sep 29 00:39:26 +0000 2025,0,Asosiasi e-Commerce Happy Purbaya Tunda Pajak Pedagang Online https://t.co/UnLWUlf8dg,1972461181828010116,,,in,,1,1,0,https://x.com/undefined/status/1972461181828010116,135795460,,asosiasi ecommerce happy purbaya tunda pajak pedagang online,asosiasi ecommerce happy purbaya tunda pajak pedagang online
1972459961847558576,Mon Sep 29 00:34:36 +0000 2025,3,Menteri Keuangan Purbaya Yudhi Sadewa diminta Ketua Komisi XI DPR RI Mukhamad Misbakhun untuk semakin gencar menekan praktik rokok ilegal. Tujuannya untuk mengamankan penerimaan negara dan melindungi pekerja industri rokok. https://t.co/4IpRTw5aA8,1972459961847558576,https://pbs.twimg.com/media/G1-V3_oboAA6w_M.jpg,,in,,0,0,0,https://x.com/undefined/status/1972459961847558576,1944141329082331138,,menteri keuangan purbaya yudhi sadewa diminta ketua komisi xi dpr ri mukhamad misbakhun untuk semakin gencar menekan praktik rokok ilegal tujuannya untuk mengamankan penerimaan negara dan melindungi pekerja industri rokok,menteri keuangan purbaya yudhi sadewa diminta ketua komisi dpr mukhamad misbakhun untuk semakin gencar menekan praktik rokok ilegal tujuannya untuk mengamankan penerimaan negara dan melindungi pekerja industri rokok
1972454751616016760,Mon Sep 29 00:13:53 +0000 2025,1,Kalau jaman sri mul beberapa kali ada pengampunan pajak sementara purbaya nggak disini kita baru paham siapa di belakang sri mul #InITBWeTrust ‍️,1972454751616016760,,,in,,0,0,0,https://x.com/undefined/status/1972454751616016760,1323221888982687744,,kalau jaman sri mul beberapa kali ada pengampunan pajak sementara purbaya nggak disini kita baru paham siapa di belakang sri mul,kalau jaman sri mul beberapa kali ada pengampunan pajak sementara purbaya tidak disini kita baru paham siapa belakang sri mul
1972452571483943284,Mon Sep 29 00:05:14 +0000 2025,13,Purbaya Pede Minggu Depan Rupiah Menguat Lawan Dolar AS https://t.co/aEWsP0DdvT,1972452571483943284,,,in,,2,2,1,https://x.com/undefined/status/1972452571483943284,165242082,,purbaya pede minggu depan rupiah menguat lawan dolar as,purbaya pede minggu depan rupiah menguat lawan dolar
1972451625592865048,Mon Sep 29 00:01:28 +0000 2025,1,Anggito Jadi Ketua LPS Purbaya Usul ke Prabowo Tak Tambah Wamen Lagi https://t.co/TE33qwS009,1972451625592865048,,,in,,0,1,0,https://x.com/undefined/status/1972451625592865048,847372542830444544,,anggito jadi ketua lps purbaya usul ke prabowo tak tambah wamen lagi,anggito jadi ketua lps purbaya usul prabowo tak tambah wamen lagi
1972451577748226219,Mon Sep 29 00:01:17 +0000 2025,0,Enam langkah Menteri Keuangan guna mengejar penerimaan pajak akhir 2025 diuji. Berbagai cara perlu dikerahkan untuk meminimalisir potensi kekurangan penerimaan. #Ekonomi #AdadiKompas https://t.co/NtmMM7md4B,1972451577748226219,,,in,,0,0,0,https://x.com/undefined/status/1972451577748226219,155456716,,enam langkah menteri keuangan guna mengejar penerimaan pajak akhir diuji berbagai cara perlu dikerahkan untuk meminimalisir potensi kekurangan penerimaan,enam langkah menteri keuangan guna mengejar penerimaan pajak akhir diuji berbagai cara perlu dikerahkan untuk meminimalisir potensi kekurangan penerimaan
1972451361423081913,Mon Sep 29 00:00:25 +0000 2025,0,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan bahwa pemerintah memberikan waktu satu minggu kepada para penunggak pajak besar untuk segera membayar kewajiban mereka. https://t.co/pxNTZlZhhX,1972451361423081913,,,in,,0,0,0,https://x.com/undefined/status/1972451361423081913,103551225,,menteri keuangan purbaya yudhi sadewa menegaskan bahwa pemerintah memberikan waktu satu minggu kepada para penunggak pajak besar untuk segera membayar kewajiban mereka,menteri keuangan purbaya yudhi sadewa menegaskan bahwa pemerintah memberikan waktu satu minggu kepada para penunggak pajak besar untuk segera membayar kewajiban mereka
1972291656230789416,Sun Sep 28 13:25:48 +0000 2025,0,Purbaya Beberkan Mengapa Cukai Rokok Tak Akan Naik Tahun 2026 https://t.co/i45MD842sj lewat @nawacit4,1972291656230789416,,,in,,0,0,0,https://x.com/undefined/status/1972291656230789416,3158354773,,purbaya beberkan mengapa cukai rokok tak akan naik tahun lewat,purbaya beberkan mengapa cukai rokok tak akan naik tahun lewat
1972291600765317250,Sun Sep 28 13:25:35 +0000 2025,0,Purbaya Beberkan Mengapa Cukai Rokok Tak Akan Naik Tahun 2026 https://t.co/aJydQ4Or8P lewat @nawacit4,1972291600765317250,,,in,,0,0,0,https://x.com/undefined/status/1972291600765317250,1667231432,,purbaya beberkan mengapa cukai rokok tak akan naik tahun lewat,purbaya beberkan mengapa cukai rokok tak akan naik tahun lewat
1972290078581158153,Sun Sep 28 13:19:32 +0000 2025,0,Bisa bisanya anjir lewat fyp vt purbaya mullet ,1972290078581158153,,,in,,0,0,0,https://x.com/undefined/status/1972290078581158153,1041343627790757888,,bisa bisanya anjir lewat fyp vt purbaya mullet,bisa bisanya anjir lewat fyp purbaya mullet
1972285967051743446,Sun Sep 28 13:03:12 +0000 2025,0,Tidak ada kebijakan menteri Yg ada Kebijakan Presiden Utang era Menkeu Sri Mulyani adalah Utang mantan Presiden Jokowi Artinya Sekarang masa pemerintahan Presiden @prabowo Siapapun Menkeu nya akan menghadapi utang gali lubang tutup lubang https://t.co/VL9x37RDuu,1972285967051743446,,,in,,0,0,0,https://x.com/undefined/status/1972285967051743446,1380219260,,tidak ada kebijakan menteri yg ada kebijakan presiden utang era menkeu sri mulyani adalah utang mantan presiden jokowi ainya sekarang masa pemerintahan presiden siapapun menkeu nya akan menghadapi utang gali lubang tutup lubang,tidak ada kebijakan menteri yang ada kebijakan presiden utang era menkeu sri mulyani adalah utang mantan presiden jokowi ainya sekarang masa pemerintahan presiden siapapun menkeu nya akan menghadapi utang gali lubang tutup lubang
1972284537154748513,Sun Sep 28 12:57:31 +0000 2025,1,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa membuat gebrakan. Ia menegaskan pemerintah akan melancarkan penindakan masif untuk memberantas peredaran rokok ilegal. Langkah ini diambil sebagai strategi jitu untuk mengamankan penerimaan negara yang selama ini tergerus triliunan https://t.co/8iACvVgPVW,1972284537154748513,https://pbs.twimg.com/media/G172Na3bcAAhVEH.jpg,,in,,1,2,0,https://x.com/undefined/status/1972284537154748513,231355136,,menteri keuangan menkeu purbaya yudhi sadewa membuat gebrakan ia menegaskan pemerintah akan melancarkan penindakan masif untuk memberantas peredaran rokok ilegal langkah ini diambil sebagai strategi jitu untuk mengamankan penerimaan negara yang selama ini tergerus triliunan,menteri keuangan menkeu purbaya yudhi sadewa membuat gebrakan menegaskan pemerintah akan melancarkan penindakan masif untuk memberantas peredaran rokok ilegal langkah ini diambil sebagai strategi jitu untuk mengamankan penerimaan negara yang selama ini tergerus triliunan
1972279558721433606,Sun Sep 28 12:37:44 +0000 2025,0,Haidar Alwi: Rakyat Bantu Rakyat Menjadi Fondasi Ekonomi Purbaya dan Polri Presisi https://t.co/fXIrdRNdEN,1972279558721433606,,,in,,0,0,1,https://x.com/undefined/status/1972279558721433606,1647104901380734976,,haidar alwi rakyat bantu rakyat menjadi fondasi ekonomi purbaya dan polri presisi,haidar alwi rakyat bantu rakyat menjadi fondasi ekonomi purbaya dan polri presisi
1972190326246068521,Sun Sep 28 12:28:30 +0000 2025,0,@kompascom Kalo purbaya gabisa janji jg buat minta maaf ke rakyat indonesia krn gagal jd menkeu -_-,1972277235903271382,,kompascom,in,,0,0,0,https://x.com/undefined/status/1972277235903271382,1885728266998419456,,kalo purbaya gabisa janji jg buat minta maaf ke rakyat indonesia krn gagal jd menkeu,kalau purbaya gabisa janji juga buat minta maaf rakyat indonesia karena gagal menkeu
1972276856209748370,Sun Sep 28 12:27:00 +0000 2025,10,Menkeu Purbaya Tiba-tiba Sidak Kantor BGN Ancam Pangkas Anggaran MBG: Kalau Tidak Bener Dipotong Menteri Keuangan Purbaya Yudhi mendadak sidak ke Kantor Badan Gizi Gratis (BGN). Dalam sidak tersebut Purbaya mengklaim menerjunkan anak buah untuk memantau menyerapan anggaran https://t.co/o3KZw3OPwp,1972276856209748370,https://pbs.twimg.com/amplify_video_thumb/1972178943441883142/img/vbn03fIBeV75LhAS.jpg,,in,,1,3,5,https://x.com/undefined/status/1972276856209748370,124171593,,menkeu purbaya tibatiba sidak kantor bgn ancam pangkas anggaran mbg kalau tidak bener dipotong menteri keuangan purbaya yudhi mendadak sidak ke kantor badan gizi gratis bgn dalam sidak tersebut purbaya mengklaim menerjunkan anak buah untuk memantau menyerapan anggaran,menkeu purbaya tibatiba sidak kantor bgn ancam pangkas anggaran mbg kalau tidak bener dipotong menteri keuangan purbaya yudhi mendadak sidak kantor badan gizi gratis bgn dalam sidak tersebut purbaya mengklaim menerjunkan anak buah untuk memantau menyerapan anggaran
1972276740291743810,Sun Sep 28 12:26:32 +0000 2025,0,Menteri Keuangan Purbaya Yudhi Sadewa pastikan tarif cukai rokok 2026 tidak naik. Saham emiten rokok melonjak fokus pemerintah tekan rokok ilegal. Simak Selengkapnya Disini https://t.co/ll6qHfib8g https://t.co/ITib12dP72,1972276740291743810,https://pbs.twimg.com/media/G17vOAyaoAA0ktx.jpg,,in,,0,0,0,https://x.com/undefined/status/1972276740291743810,483100064,,menteri keuangan purbaya yudhi sadewa pastikan tarif cukai rokok tidak naik saham emiten rokok melonjak fokus pemerintah tekan rokok ilegal simak selengkapnya disini,menteri keuangan purbaya yudhi sadewa pastikan tarif cukai rokok tidak naik saham emiten rokok melonjak fokus pemerintah tekan rokok ilegal simak selengkapnya disini
1972270413402300572,Sun Sep 28 12:21:10 +0000 2025,1,@Dahnilanzar Mas nitip ke pak Purbaya. Percuma Kalo likuiditas di guyur Tapi judol di biarin. Inget omzet judol 1/3 APBN Berapa pun likuiditas di guyur Pasti di serap sempurna oleh judol,1972275387616072007,,Dahnilanzar,in,,0,0,0,https://x.com/undefined/status/1972275387616072007,1289624067289411584,,mas nitip ke pak purbaya percuma kalo likuiditas di guyur tapi judol di biarin inget omzet judol apbn berapa pun likuiditas di guyur pasti di serap sempurna oleh judol,mas nitip pak purbaya percuma kalau likuiditas guyur tapi judol biarin inget omzet judol apbn berapa pun likuiditas guyur pasti serap sempurna oleh judol
1971861109721514409,Sun Sep 28 11:59:13 +0000 2025,1,@Singomakaryo @KangManto123 Empati bukan ditunjukin dgn cara mewek2n... ud gitu meweknya jelek banget... sbg pejabat empati ditunjuka dr Kebijakan yg pro rakyat atau prbaikan kbijakan yg trlanjur rusak... purbaya menkeu contoh nya,1972269865567416669,,Singomakaryo,in,,0,0,0,https://x.com/undefined/status/1972269865567416669,1834561956675817472,,empati bukan ditunjukin dgn cara mewekn ud gitu meweknya jelek banget sbg pejabat empati ditunjuka dr kebijakan yg pro rakyat atau prbaikan kbijakan yg trlanjur rusak purbaya menkeu contoh nya,empati bukan ditunjukin dengan cara mewekn gitu meweknya jelek banget sbg pejabat empati ditunjuka dari kebijakan yang pro rakyat atau prbaikan kbijakan yang trlanjur rusak purbaya menkeu contoh nya
1972268466402205779,Sun Sep 28 11:53:40 +0000 2025,0,*Gebrakan Purbaya Gak Kaleng-Kaleng Ingin Indonesia Bersih dari Rokok Ilegal* https://t.co/FS2UcA6FYT,1972268466402205779,,,in,,0,0,0,https://x.com/undefined/status/1972268466402205779,1759245053225295872,,gebrakan purbaya gak kalengkaleng ingin indonesia bersih dari rokok ilegal,gebrakan purbaya tidak kalengkaleng ingin indonesia bersih dari rokok ilegal
1971881793805865298,Sun Sep 28 11:51:48 +0000 2025,15,@BosPurwa @BurhanMuhtadi @prabowo @jokowi Coba bandingin data Purbaya. Katanya kan kalau tingkat kepuasan terhadap pemerintah di bawah 90% tandanya bakalan ada demo besar dan kemungkinan kehilangan kekuasaan.,1972268000083620338,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1972268000083620338,1570803711336943617,,coba bandingin data purbaya katanya kan kalau tingkat kepuasan terhadap pemerintah di bawah tandanya bakalan ada demo besar dan kemungkinan kehilangan kekuasaan,coba bandingin data purbaya katanya kan kalau tingkat kepuasan terhadap pemerintah bawah tandanya bakalan ada demo besar dan kemungkinan kehilangan kekuasaan
1972190326246068521,Sun Sep 28 11:49:27 +0000 2025,0,@kompascom Berapa lama purbaya bisa bikin ekonomi tumbuh 6 % kalau selama 2 thn ngk bisa buat pertumbuhan berarti purbaya harus mundur. Ngk usah diminta mundur segala per 28 September 2027 mundur. Kalau gagal.,1972267405838786807,,kompascom,in,,0,0,0,https://x.com/undefined/status/1972267405838786807,105128089,,berapa lama purbaya bisa bikin ekonomi tumbuh kalau selama thn ngk bisa buat peumbuhan berai purbaya harus mundur ngk usah diminta mundur segala per september mundur kalau gagal,berapa lama purbaya bisa bikin ekonomi tumbuh kalau selama thn ngk bisa buat peumbuhan berai purbaya harus mundur ngk usah diminta mundur segala per september mundur kalau gagal
1972267366022328344,Sun Sep 28 11:49:18 +0000 2025,0,MENKEU PURBAYA 19 GUBERNUR 25 MENTERI &amp; WAMEN 60 PATI ABRI &amp; POLISI,1972267370115924359,,GinIndrayati,in,,0,0,0,https://x.com/undefined/status/1972267370115924359,1591284430378741760,,menkeu purbaya gubernur menteri amp wamen pati abri amp polisi,menkeu purbaya gubernur menteri amp wamen pati abri amp polisi
1972256067343327406,Sun Sep 28 11:04:23 +0000 2025,0,Ada baiknya bapak menerima ide menkeu Purbaya memeberikan beras atau uang kepada masyarakat yang benar-benar tak mampu. @prabowo,1972256067343327406,,,in,,0,0,0,https://x.com/undefined/status/1972256067343327406,1502704748491075586,,ada baiknya bapak menerima ide menkeu purbaya memeberikan beras atau uang kepada masyarakat yang benarbenar tak mampu,ada baiknya bapak menerima ide menkeu purbaya memeberikan beras atau uang kepada masyarakat yang benarbenar tak mampu
