id_str,created_at,full_text,normalized_text,favorite_count,reply_count,retweet_count,full_text_no_hashtag
1971535294186098808,Fri Sep 26 11:20:18 +0000 2025,Purbaya Sebut 84 dari 200 Penunggak Pajak Sudah Bayar Rp5 1 Triliun https://t.co/xlXPFOdMq0,purbaya sebut dari penunggak pajak sudah bayar triliun,2,0,0,Purbaya Sebut 84 dari 200 Penunggak Pajak Sudah Bayar Rp5 1 Triliun https://t.co/xlXPFOdMq0
1971535208760611200,Fri Sep 26 11:19:57 +0000 2025,Purbaya Pastikan Revisi UU BUMN Tak Geser Perusahaan di Bawah Kemenkeu https://t.co/Td8sJlZFNy,purbaya pastikan revisi bumn tak geser perusahaan bawah kemenkeu,1,0,0,Purbaya Pastikan Revisi UU BUMN Tak Geser Perusahaan di Bawah Kemenkeu https://t.co/Td8sJlZFNy
1971535080725352870,Fri Sep 26 11:19:27 +0000 2025,RESMI Menkeu Purbaya Umumkan Tarif Cukai Rokok 2026 Tetap Tapi HJE Naik https://t.co/yE72YapkBy lewat @tribunnews,resmi menkeu purbaya umumkan tarif cukai rokok tetap tapi hje naik lewat,0,0,0,RESMI Menkeu Purbaya Umumkan Tarif Cukai Rokok 2026 Tetap Tapi HJE Naik https://t.co/yE72YapkBy lewat @tribunnews
1971534881449730297,Fri Sep 26 11:18:39 +0000 2025,4. Bukankah setiap kebijakan gak bisa linear pak purbaya @KemenkeuRI @mnctrijaya ? Mesti ada variabel lain yg diperhatikan. Bapak sbg technical base mesti tahulah! Ibu SMpun pastinya paham maksud bapak. Every equation has solution. | pimred @gaibfiles @SINDOnews @officialinews_ https://t.co/6k7vTA2YNV,bukankah setiap kebijakan tidak bisa linear pak purbaya mesti ada variabel lain yang diperhatikan bapak sbg technical base mesti tahulah ibu smpun pastinya paham maksud bapak every equation has solution pimred,0,0,0,4. Bukankah setiap kebijakan gak bisa linear pak purbaya @KemenkeuRI @mnctrijaya ? Mesti ada variabel lain yg diperhatikan. Bapak sbg technical base mesti tahulah! Ibu SMpun pastinya paham maksud bapak. Every equation has solution. | pimred @gaibfiles @SINDOnews @officialinews_ https://t.co/6k7vTA2YNV
1971534681159201012,Fri Sep 26 11:17:51 +0000 2025,Purbaya: Kalau Ekonomi Tumbuh 6 Persen Rocky Gerung Harus Minta Maaf https://t.co/TFXRzdcgeI,purbaya kalau ekonomi tumbuh persen rocky gerung harus minta maaf,335,102,69,Purbaya: Kalau Ekonomi Tumbuh 6 Persen Rocky Gerung Harus Minta Maaf https://t.co/TFXRzdcgeI
1971534212915154981,Fri Sep 26 11:16:00 +0000 2025,Jawaban Menohok Menkeu Purbaya Dikritik Rocky Gerung Soal Cuma Juru Bayar: Mesti Dia Koreksi https://t.co/dGt8w4fgEZ,jawaban menohok menkeu purbaya dikritik rocky gerung soal cuma juru bayar mesti dia koreksi,3,1,0,Jawaban Menohok Menkeu Purbaya Dikritik Rocky Gerung Soal Cuma Juru Bayar: Mesti Dia Koreksi https://t.co/dGt8w4fgEZ
1971534212806459645,Fri Sep 26 11:16:00 +0000 2025,Jawaban Menohok Menkeu Purbaya Dikritik Rocky Gerung Soal Cuma Juru Bayar: Mesti Dia Koreksi https://t.co/dGt8w4fOux,jawaban menohok menkeu purbaya dikritik rocky gerung soal cuma juru bayar mesti dia koreksi,0,1,0,Jawaban Menohok Menkeu Purbaya Dikritik Rocky Gerung Soal Cuma Juru Bayar: Mesti Dia Koreksi https://t.co/dGt8w4fOux
1971533864372994212,Fri Sep 26 11:14:37 +0000 2025,@indahtobrut_ @ARSIPAJA Pelemahan rupiah ke 16.749/USD dipicu faktor global seperti penguatan dolar AS akibat kebijakan Fed plus domestik kayak outflow modal asing dan belanja pemerintah yang ekspansif. Bukan strategi deliberate dari Menkeu Purbaya Yudhi Sadewa (yang baru jabat September ini). BI,pelemahan rupiah usd dipicu faktor global sepei penguatan dolar akibat kebijakan fed plus domestik kayak outflow modal asing dan belanja pemerintah yang ekspansif bukan strategi deliberate dari menkeu purbaya yudhi sadewa yang baru jabat september ini,0,1,0,@indahtobrut_ @ARSIPAJA Pelemahan rupiah ke 16.749/USD dipicu faktor global seperti penguatan dolar AS akibat kebijakan Fed plus domestik kayak outflow modal asing dan belanja pemerintah yang ekspansif. Bukan strategi deliberate dari Menkeu Purbaya Yudhi Sadewa (yang baru jabat September ini). BI
1971533012400853222,Fri Sep 26 11:11:14 +0000 2025,3. Pak purbaya @KemenkeuRI @mnctrijaya hanya butuh LUGAS aja bukan CEPLAS CEPLOS! Memangnya bapak gak cukup dgn berkata TINGGI AMET CUKAI ROKOKNYA? GIMANA NASIB PETANI TEMBAKAU kita ? Haruskah nambahin dgn berkata FIRAUN AMET? | pimred @gaibfiles @SINDOnews @officialinews_,pak purbaya hanya butuh lugas aja bukan ceplas ceplos memangnya bapak tidak cukup dengan berkata tinggi amet cukai rokoknya gimana nasib petani tembakau kita haruskah nambahin dengan berkata firaun amet pimred,0,0,0,3. Pak purbaya @KemenkeuRI @mnctrijaya hanya butuh LUGAS aja bukan CEPLAS CEPLOS! Memangnya bapak gak cukup dgn berkata TINGGI AMET CUKAI ROKOKNYA? GIMANA NASIB PETANI TEMBAKAU kita ? Haruskah nambahin dgn berkata FIRAUN AMET? | pimred @gaibfiles @SINDOnews @officialinews_
1971532199385276645,Fri Sep 26 11:08:00 +0000 2025,Menkeu Purbaya Bicara Nilai Tukar Rupiah Melemah dari Dolar hingga Cukai Rokok Tak Naik 2026 https://t.co/qn3l7VBfrd,menkeu purbaya bicara nilai tukar rupiah melemah dari dolar hingga cukai rokok tak naik,7,4,0,Menkeu Purbaya Bicara Nilai Tukar Rupiah Melemah dari Dolar hingga Cukai Rokok Tak Naik 2026 https://t.co/qn3l7VBfrd
1971531923936997378,Fri Sep 26 11:06:54 +0000 2025,KONTRIBUSINYA BESAR..! Purbaya Tak Ingin Industri Rokok RI Mati China Malah Hidup https://t.co/l0eGyDk0XK lewat @BERGELORA.COM https://t.co/UWgqF1Quv8,kontribusinya besar purbaya tak ingin industri rokok mati china malah hidup lewat com,0,0,0,KONTRIBUSINYA BESAR..! Purbaya Tak Ingin Industri Rokok RI Mati China Malah Hidup https://t.co/l0eGyDk0XK lewat @BERGELORA.COM https://t.co/UWgqF1Quv8
1971531724443246742,Fri Sep 26 11:06:07 +0000 2025,Purbaya mengungkapkan penunggak pajak bernilai jumbo yang telah mulai membayarkan kewajiban pajaknya ini sebagian besar merupakan wajib pajak badan. Sementara pembayaran dari wajib pajak individu juga ada tapi nominal yang sudah disetorkan ke negara relatif kecil.,purbaya mengungkapkan penunggak pajak bernilai jumbo yang telah mulai membayarkan kewajiban pajaknya ini sebagian besar merupakan wajib pajak badan sementara pembayaran dari wajib pajak individu juga ada tapi nominal yang sudah disetorkan negara relatif kecil,0,1,0,Purbaya mengungkapkan penunggak pajak bernilai jumbo yang telah mulai membayarkan kewajiban pajaknya ini sebagian besar merupakan wajib pajak badan. Sementara pembayaran dari wajib pajak individu juga ada tapi nominal yang sudah disetorkan ke negara relatif kecil.
1971531718441259348,Fri Sep 26 11:06:05 +0000 2025, Dari 201 penunggak pajak yang besar hingga September terdapat 84 wajib pajak yang telah melakukan pembayaran atau angsuran dengan total nilai Rp 5 1 triliun ujar Menteri Keuangan Purbaya saat media briefing di kantornya Jakarta Jumat (26/9/2025).,dari penunggak pajak yang besar hingga september terdapat wajib pajak yang telah melakukan pembayaran atau angsuran dengan total nilai triliun ujar menteri keuangan purbaya saat media briefing kantornya jakaa jumat,0,1,0,Dari 201 penunggak pajak yang besar hingga September terdapat 84 wajib pajak yang telah melakukan pembayaran atau angsuran dengan total nilai Rp 5 1 triliun ujar Menteri Keuangan Purbaya saat media briefing di kantornya Jakarta Jumat (26/9/2025).
1971528668532113443,Fri Sep 26 10:53:58 +0000 2025,Menkeu Purbaya Yudhi Sadewa Kunjungi iNews Media Group https://t.co/y57d99dh35,menkeu purbaya yudhi sadewa kunjungi inews media group,1,0,0,Menkeu Purbaya Yudhi Sadewa Kunjungi iNews Media Group https://t.co/y57d99dh35
1971527221744693644,Fri Sep 26 10:48:13 +0000 2025,Baru sadar memang kemenkeu punya tupoksi pengawasan juga gak cuma jadi kasir negara Rokok ilegal sedang ditertibkan oleh Pak Purbaya https://t.co/E90vT4IRNM,baru sadar memang kemenkeu punya tupoksi pengawasan juga tidak cuma jadi kasir negara rokok ilegal sedang diteibkan oleh pak purbaya,0,0,0,Baru sadar memang kemenkeu punya tupoksi pengawasan juga gak cuma jadi kasir negara Rokok ilegal sedang ditertibkan oleh Pak Purbaya https://t.co/E90vT4IRNM
1971525628035043704,Fri Sep 26 10:41:53 +0000 2025,IHSG Positif terus Apakah efek pak Purbaya? Tapi disisi lain rupiah melemah trs sangat sangat membaggongkan di dunia saham https://t.co/WTw5LdEzKA,ihsg positif terus apakah efek pak purbaya tapi disisi lain rupiah melemah trs sangat sangat membaggongkan dunia saham,0,0,0,IHSG Positif terus Apakah efek pak Purbaya? Tapi disisi lain rupiah melemah trs sangat sangat membaggongkan di dunia saham https://t.co/WTw5LdEzKA
1971525494370906329,Fri Sep 26 10:41:21 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa memastikan cukai hasil tembakau (CHT) atau cukai rokok tidak akan naik di 2026! &gt;&gt; https://t.co/iFdoEXbvIz https://t.co/qEW5NsBC70,menteri keuangan purbaya yudhi sadewa memastikan cukai hasil tembakau cht atau cukai rokok tidak akan naik gtgt,6,1,0,Menteri Keuangan Purbaya Yudhi Sadewa memastikan cukai hasil tembakau (CHT) atau cukai rokok tidak akan naik di 2026! &gt;&gt; https://t.co/iFdoEXbvIz https://t.co/qEW5NsBC70
1971525297070547071,Fri Sep 26 10:40:34 +0000 2025,Purbaya Ungkap Penerapan Skema Pajak E-Commerce Ditunda Tunggu Daya Beli Membaik https://t.co/IW43KzzhKp,purbaya ungkap penerapan skema pajak ecommerce ditunda tunggu daya beli membaik,0,1,0,Purbaya Ungkap Penerapan Skema Pajak E-Commerce Ditunda Tunggu Daya Beli Membaik https://t.co/IW43KzzhKp
1971525142745612634,Fri Sep 26 10:39:57 +0000 2025,Pak purbaya lanjutkan mention topik rokok dan cukai tiap konferensi ,pak purbaya lanjutkan mention topik rokok dan cukai tiap konferensi,0,0,0,Pak purbaya lanjutkan mention topik rokok dan cukai tiap konferensi
1971525114836717989,Fri Sep 26 10:39:51 +0000 2025,Video: Menkeu Purbaya Temui Kepala BGN Cek Penyerapan Anggaran MBG https://t.co/oehB3sHG0w,video menkeu purbaya temui kepala bgn cek penyerapan anggaran mbg,1,0,0,Video: Menkeu Purbaya Temui Kepala BGN Cek Penyerapan Anggaran MBG https://t.co/oehB3sHG0w
1971524771742662735,Fri Sep 26 10:38:29 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa meyakini nilai tukar rupiah bakal berbalik menguat pada pekan depan. https://t.co/CbKipVpuSq,menteri keuangan purbaya yudhi sadewa meyakini nilai tukar rupiah bakal berbalik menguat pada pekan depan,0,0,0,Menteri Keuangan Purbaya Yudhi Sadewa meyakini nilai tukar rupiah bakal berbalik menguat pada pekan depan. https://t.co/CbKipVpuSq
1971523811289030944,Fri Sep 26 10:34:40 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa kembali menjadi sorotan publik setelah tampil dengan gaya tegas yang dijuluki sebagai pendekatan koboi dalam mengawasi program Makan Bergizi Gratis (MBG) serta memberantas peredaran rokok ilegal. Sikap keras Purbaya dalam mengawal program https://t.co/K9VqSzhfUQ,menteri keuangan purbaya yudhi sadewa kembali menjadi sorotan publik setelah tampil dengan gaya tegas yang dijuluki sebagai pendekatan koboi dalam mengawasi program makan bergizi gratis mbg sea memberantas peredaran rokok ilegal sikap keras purbaya dalam mengawal program,0,0,0,Menteri Keuangan Purbaya Yudhi Sadewa kembali menjadi sorotan publik setelah tampil dengan gaya tegas yang dijuluki sebagai pendekatan koboi dalam mengawasi program Makan Bergizi Gratis (MBG) serta memberantas peredaran rokok ilegal. Sikap keras Purbaya dalam mengawal program https://t.co/K9VqSzhfUQ
1971523621790327053,Fri Sep 26 10:33:55 +0000 2025,Menkeu Purbaya memutuskan cukai rokok tidak naik pada 2026 setelah mendengarkan masukan dari industri rokok. Berita Selengkapnya: https://t.co/BUkQCtSahp #CukaiRokok #Tarif2026 #PurbayaYudhi #KebijakanPublik #RokokLegal #RokokIlegal #EkonomiIndonesia #BeritaEkonomi https://t.co/IS3OJBxeSn,menkeu purbaya memutuskan cukai rokok tidak naik pada setelah mendengarkan masukan dari industri rokok berita selengkapnya,0,0,0,Menkeu Purbaya memutuskan cukai rokok tidak naik pada 2026 setelah mendengarkan masukan dari industri rokok. Berita Selengkapnya: https://t.co/BUkQCtSahp         https://t.co/IS3OJBxeSn
1971521986326339787,Fri Sep 26 10:27:25 +0000 2025,Menteri Keuangan Purbaya menunda kebijakan pajak e-commerce 0 5% hingga dampak dana Rp 200 triliun terlihat. Penunjukan marketplace sebagai pemungut ditunggu.https://t.co/hfHpq7t5S7,menteri keuangan purbaya menunda kebijakan pajak ecommerce hingga dampak dana triliun terlihat penunjukan marketplace sebagai pemungut ditunggu,0,1,0,Menteri Keuangan Purbaya menunda kebijakan pajak e-commerce 0 5% hingga dampak dana Rp 200 triliun terlihat. Penunjukan marketplace sebagai pemungut ditunggu.https://t.co/hfHpq7t5S7
1971521896702460078,Fri Sep 26 10:27:03 +0000 2025,Menteri Keuangan Purbaya menunda kebijakan pajak e-commerce 0 5% hingga dampak dana Rp 200 triliun terlihat. Penunjukan marketplace sebagai pemungut ditunggu. https://t.co/k9JBVZybhL,menteri keuangan purbaya menunda kebijakan pajak ecommerce hingga dampak dana triliun terlihat penunjukan marketplace sebagai pemungut ditunggu,7,1,1,Menteri Keuangan Purbaya menunda kebijakan pajak e-commerce 0 5% hingga dampak dana Rp 200 triliun terlihat. Penunjukan marketplace sebagai pemungut ditunggu. https://t.co/k9JBVZybhL
1971520212400054391,Fri Sep 26 10:20:22 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa memastikan revisi Undang-Undang Nomor 19 Tahun 2003 tentang BUMN tak menggeser sejumlah perusahaan di bawah Kementerian Keuangan. https://t.co/cltzWfNgqd,menteri keuangan purbaya yudhi sadewa memastikan revisi undangundang nomor tahun tentang bumn tak menggeser sejumlah perusahaan bawah kementerian keuangan,0,0,0,Menteri Keuangan Purbaya Yudhi Sadewa memastikan revisi Undang-Undang Nomor 19 Tahun 2003 tentang BUMN tak menggeser sejumlah perusahaan di bawah Kementerian Keuangan. https://t.co/cltzWfNgqd
1971519364764504405,Fri Sep 26 10:17:00 +0000 2025,Tarif Cukai Rokok 2026 Stabil Purbaya Siap Tekan Rokok Ilegal https://t.co/UjM2sD232w,tarif cukai rokok stabil purbaya siap tekan rokok ilegal,0,0,0,Tarif Cukai Rokok 2026 Stabil Purbaya Siap Tekan Rokok Ilegal https://t.co/UjM2sD232w
1971518960794517955,Fri Sep 26 10:15:23 +0000 2025,Menurut kalian langkah Purbaya ini tepat atau seharusnya tetap naikkan cukai rokok demi kesehatan masyarakat?,menurut kalian langkah purbaya ini tepat atau seharusnya tetap naikkan cukai rokok demi kesehatan masyarakat,0,1,0,Menurut kalian langkah Purbaya ini tepat atau seharusnya tetap naikkan cukai rokok demi kesehatan masyarakat?
1971518958466650440,Fri Sep 26 10:15:23 +0000 2025,Keputusan ini menunjukkan Purbaya pilih pendekatan win-win solution: industri gak terbebani kenaikan cukai tapi penerimaan negara tetap terjaga lewat strategi anti-rokok ilegal dan perluasan kawasan.,keputusan ini menunjukkan purbaya pilih pendekatan winwin solution industri tidak terbebani kenaikan cukai tapi penerimaan negara tetap terjaga lewat strategi antirokok ilegal dan perluasan kawasan,1,1,0,Keputusan ini menunjukkan Purbaya pilih pendekatan win-win solution: industri gak terbebani kenaikan cukai tapi penerimaan negara tetap terjaga lewat strategi anti-rokok ilegal dan perluasan kawasan.
1971518951185420512,Fri Sep 26 10:15:21 +0000 2025,Purbaya tegas tolak usulan perusahaan besar yang mau main di pasar rokok kecil dengan harga sebanding. Katanya ini bisa matikan pelaku industri lain. Yang kecil bisa hidup yang besar juga gak terganggu jelasnya.,purbaya tegas tolak usulan perusahaan besar yang mau main pasar rokok kecil dengan harga sebanding katanya ini bisa matikan pelaku industri lain yang kecil bisa hidup yang besar juga tidak terganggu jelasnya,1,1,0,Purbaya tegas tolak usulan perusahaan besar yang mau main di pasar rokok kecil dengan harga sebanding. Katanya ini bisa matikan pelaku industri lain. Yang kecil bisa hidup yang besar juga gak terganggu jelasnya.
1971518945627885919,Fri Sep 26 10:15:20 +0000 2025,Tapi jangan salah Purbaya tetap punya strategi lain buat jaga penerimaan negara tanpa bikin industri rokok kolaps. Salah satunya dengan perluas Kawasan Industri Hasil Tembakau.,tapi jangan salah purbaya tetap punya strategi lain buat jaga penerimaan negara tanpa bikin industri rokok kolaps salah satunya dengan perluas kawasan industri hasil tembakau,0,1,0,Tapi jangan salah Purbaya tetap punya strategi lain buat jaga penerimaan negara tanpa bikin industri rokok kolaps. Salah satunya dengan perluas Kawasan Industri Hasil Tembakau.
1971518938594107851,Fri Sep 26 10:15:18 +0000 2025,Purbaya bilang industri rokok minta satu hal aja: Asal enggak diubah sudah cukup. Jadi dia putuskan tarif cukai 2026 tetap sama seperti sekarang. Simple banget alasannya tapi berdampak besar.,purbaya bilang industri rokok minta satu hal aja asal enggak diubah sudah cukup jadi dia putuskan tarif cukai tetap sama sepei sekarang simple banget alasannya tapi berdampak besar,1,1,0,Purbaya bilang industri rokok minta satu hal aja: Asal enggak diubah sudah cukup. Jadi dia putuskan tarif cukai 2026 tetap sama seperti sekarang. Simple banget alasannya tapi berdampak besar.
1971518931665084625,Fri Sep 26 10:15:17 +0000 2025,Kabar baik buat industri rokok! Menkeu Purbaya resmi batalkan rencana kenaikan tarif cukai hasil tembakau di 2026. Keputusan ini diambil setelah audiensi sama pelaku industri rokok besar dalam negeri.,kabar baik buat industri rokok menkeu purbaya resmi batalkan rencana kenaikan tarif cukai hasil tembakau keputusan ini diambil setelah audiensi sama pelaku industri rokok besar dalam negeri,0,1,0,Kabar baik buat industri rokok! Menkeu Purbaya resmi batalkan rencana kenaikan tarif cukai hasil tembakau di 2026. Keputusan ini diambil setelah audiensi sama pelaku industri rokok besar dalam negeri.
1971517855998136547,Fri Sep 26 10:11:00 +0000 2025,https://t.co/hlBP64XisD Menkeu Purbaya bantah instruksikan Himbara naikkan bunga deposito valas,menkeu purbaya bantah instruksikan himbara naikkan bunga deposito valas,0,0,0,https://t.co/hlBP64XisD Menkeu Purbaya bantah instruksikan Himbara naikkan bunga deposito valas
1971515383355232678,Fri Sep 26 10:01:11 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menunda penunjukan e-commerce marketplace atau lokapasar untuk memungut Pajak Penghasilan 22 dari pedagang guna menjaga daya beli masyarakat. https://t.co/PbF4nrnpHK,menteri keuangan purbaya yudhi sadewa menunda penunjukan ecommerce marketplace atau lokapasar untuk memungut pajak penghasilan dari pedagang guna menjaga daya beli masyarakat,0,1,0,Menteri Keuangan Purbaya Yudhi Sadewa menunda penunjukan e-commerce marketplace atau lokapasar untuk memungut Pajak Penghasilan 22 dari pedagang guna menjaga daya beli masyarakat. https://t.co/PbF4nrnpHK
1971514143112114504,Fri Sep 26 09:56:15 +0000 2025,2C. Just be humble &amp; focus on your job pak purbaya @KemenkeuRI as such orang2 spt pimred @mnctrijaya @gaibfiles host ujang fajriGarut gak memanfaatkannya sbg amunisi u/ FRAMING JAHAT! Sayang sekali bapak kan KEREN ! | @SINDOnews @officialinews_ RI1 @prabowo 🇲🇨 @KemensetnegRI https://t.co/74s29GBi7c,just humble amp focus your job pak purbaya such orang spt pimred host ujang fajrigarut tidak memanfaatkannya sbg amunisi framing jahat sayang sekali bapak kan bagus,0,0,0,2C. Just be humble &amp; focus on your job pak purbaya @KemenkeuRI as such orang2 spt pimred @mnctrijaya @gaibfiles host ujang fajriGarut gak memanfaatkannya sbg amunisi u/ FRAMING JAHAT! Sayang sekali bapak kan KEREN ! | @SINDOnews @officialinews_ RI1 @prabowo 🇲🇨 @KemensetnegRI https://t.co/74s29GBi7c
1971513787284107505,Fri Sep 26 09:54:50 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa memastikan tarif cukai hasil tembakau (CHT) tidak naik pada 2026. Baca di sini: https://t.co/vpXoN9xB5K / #PurbayaYudhiSadewa #Cukai https://t.co/CFGFA40Wlp,menteri keuangan purbaya yudhi sadewa memastikan tarif cukai hasil tembakau cht tidak naik pada baca sini,8,3,1,Menteri Keuangan Purbaya Yudhi Sadewa memastikan tarif cukai hasil tembakau (CHT) tidak naik pada 2026. Baca di sini: https://t.co/vpXoN9xB5K /   https://t.co/CFGFA40Wlp
1971512472478830827,Fri Sep 26 09:49:37 +0000 2025,2B. Sbnrnya kalo bapak purbaya @KemenkeuRI @mnctrijaya ganti kebijakan is normal! Makanya bapak dipilih presiden @prabowo 🇲🇨 . Tapi bolak balik menarasikan yg lalu sbg FIRAUN tidaklah bijak krn cenderung bikin distorsi ketimbang sinergi! Setiap era beda tantangan! Be humble pak! https://t.co/btPQYPPMlV,sbnrnya kalau bapak purbaya ganti kebijakan normal makanya bapak dipilih presiden tapi bolak balik menarasikan yang lalu sbg firaun tidaklah bijak karena cenderung bikin distorsi ketimbang sinergi setiap era beda tantangan humble pak,0,0,0,2B. Sbnrnya kalo bapak purbaya @KemenkeuRI @mnctrijaya ganti kebijakan is normal! Makanya bapak dipilih presiden @prabowo 🇲🇨 . Tapi bolak balik menarasikan yg lalu sbg FIRAUN tidaklah bijak krn cenderung bikin distorsi ketimbang sinergi! Setiap era beda tantangan! Be humble pak! https://t.co/btPQYPPMlV
1971511124458971243,Fri Sep 26 09:44:15 +0000 2025,2A. Saya percaya pak purbaya @KemenkeuRI @mnctrijaya canggih secara ALUMNI ITB! Konsisten nunjukkin bahwa gue neh koboy ! ITS OK! Hope bapak bisa buktikan kinerja yg TIDAK FIRAUN spt pemerintahan pak @jokowi 7️⃣ terkait cukai rokok yg bpk katakan tadi. | PIMRED @gaibfiles,saya percaya pak purbaya canggih secara alumni itb konsisten nunjukkin bahwa gue neh koboy its hope bapak bisa buktikan kinerja yang tidak firaun spt pemerintahan pak terkait cukai rokok yang bpk katakan tadi pimred,0,0,0,2A. Saya percaya pak purbaya @KemenkeuRI @mnctrijaya canggih secara ALUMNI ITB! Konsisten nunjukkin bahwa gue neh koboy ! ITS OK! Hope bapak bisa buktikan kinerja yg TIDAK FIRAUN spt pemerintahan pak @jokowi 7️⃣ terkait cukai rokok yg bpk katakan tadi. | PIMRED @gaibfiles
1971510574120108464,Fri Sep 26 09:42:04 +0000 2025,kalau bukan prabowo presidennya purbaya dijegal. ekonomi kita dirawat hy 4-5% di era jokowi. https://t.co/rNT9x3qWn0,kalau bukan prabowo presidennya purbaya dijegal ekonomi kita dirawat era jokowi,0,0,0,kalau bukan prabowo presidennya purbaya dijegal. ekonomi kita dirawat hy 4-5% di era jokowi. https://t.co/rNT9x3qWn0
1971510087211737579,Fri Sep 26 09:40:08 +0000 2025,Purbaya: 2026 Cukai Rokok Tidak Naik! https://t.co/ovh1YNzYcR,purbaya cukai rokok tidak naik,2,1,0,Purbaya: 2026 Cukai Rokok Tidak Naik! https://t.co/ovh1YNzYcR
1971509949747605758,Fri Sep 26 09:39:35 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa mengancam akan mengambil alih dana pemerintah daerah (pemda) sebesar Rp233 11 triliun yang mengendap di perbankan jika dana tersebut terbukti menganggur dan tidak dimanfaatkan secara optimal. Ancaman ini disampaikan langsung oleh Purbaya pada https://t.co/CvgD5tmosN,menteri keuangan purbaya yudhi sadewa mengancam akan mengambil alih dana pemerintah daerah pemda sebesar triliun yang mengendap perbankan jika dana tersebut terbukti menganggur dan tidak dimanfaatkan secara optimal ancaman ini disampaikan langsung oleh purbaya pada,1,0,0,Menteri Keuangan Purbaya Yudhi Sadewa mengancam akan mengambil alih dana pemerintah daerah (pemda) sebesar Rp233 11 triliun yang mengendap di perbankan jika dana tersebut terbukti menganggur dan tidak dimanfaatkan secara optimal. Ancaman ini disampaikan langsung oleh Purbaya pada https://t.co/CvgD5tmosN
1971509399261950461,Fri Sep 26 09:37:24 +0000 2025,Menkeu Purbaya Bantah Instruksi Himbara Naikkan Bunga Deposito Valas Baca Selengkapnya Di sini: https://t.co/mdaf3KyNWf,menkeu purbaya bantah instruksi himbara naikkan bunga deposito valas baca selengkapnya sini,0,0,0,Menkeu Purbaya Bantah Instruksi Himbara Naikkan Bunga Deposito Valas Baca Selengkapnya Di sini: https://t.co/mdaf3KyNWf
1971508439261274597,Fri Sep 26 09:33:35 +0000 2025,Pajak Kripto Meledak! Sumbang Rp1 61 Triliun Jadi 'Emas Digital' Penerimaan Negara Era Menkeu Purbaya...Senyum dong...https://t.co/ZS7Owk3LX3,pajak kripto meledak sumbang triliun jadi emas digital penerimaan negara era menkeu purbayasenyum dong,0,0,0,Pajak Kripto Meledak! Sumbang Rp1 61 Triliun Jadi 'Emas Digital' Penerimaan Negara Era Menkeu Purbaya...Senyum dong...https://t.co/ZS7Owk3LX3
1971508299066638699,Fri Sep 26 09:33:02 +0000 2025,2. Pak Purbaya menteri @KemenkeuRI di @mnctrijaya . Saya percaya orang HEBAT ! Gini pak saya terganggu memandang bapak gara2 Pimred @mnctrijaya @gaibfiles @SINDOnews &amp; host ujang Garut kalo siaran menarasikan anak lebay uniknya sambil hina Pak @jokowi 7️⃣ . | @officialinews_ https://t.co/zCsjSy1amh,pak purbaya menteri saya percaya orang hebat gini pak saya terganggu memandang bapak gara pimred amp host ujang garut kalau siaran menarasikan anak lebay uniknya sambil hina pak,0,0,0,2. Pak Purbaya menteri @KemenkeuRI di @mnctrijaya . Saya percaya orang HEBAT ! Gini pak saya terganggu memandang bapak gara2 Pimred @mnctrijaya @gaibfiles @SINDOnews &amp; host ujang Garut kalo siaran menarasikan anak lebay uniknya sambil hina Pak @jokowi 7️⃣ . | @officialinews_ https://t.co/zCsjSy1amh
1971507831116591521,Fri Sep 26 09:31:10 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan sebanyak 84 dari 200 penunggak pajak inkrah sudah melakukan pembayaran dengan total nilai saat ini sebesar Rp5 1 triliun. https://t.co/uTO6SNlgL6,menteri keuangan purbaya yudhi sadewa mengatakan sebanyak dari penunggak pajak inkrah sudah melakukan pembayaran dengan total nilai saat ini sebesar triliun,0,0,0,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan sebanyak 84 dari 200 penunggak pajak inkrah sudah melakukan pembayaran dengan total nilai saat ini sebesar Rp5 1 triliun. https://t.co/uTO6SNlgL6
1971507783226044561,Fri Sep 26 09:30:59 +0000 2025,Sebelumnya Menkeu Purbaya janji selesai dalam 1 bulan dan mau rekrut IT asing. Tapi ternyata realitanya lebih rumit makanya DJP minta tambahan waktu jadi 3 bulan.,sebelumnya menkeu purbaya janji selesai dalam bulan dan mau rekrut asing tapi ternyata realitanya lebih rumit makanya djp minta tambahan waktu jadi bulan,0,1,0,Sebelumnya Menkeu Purbaya janji selesai dalam 1 bulan dan mau rekrut IT asing. Tapi ternyata realitanya lebih rumit makanya DJP minta tambahan waktu jadi 3 bulan.
